,r,Hx,CHx,Ne,Ve,Na,Va,PiEgoGalter,PiEgoGalters
12303,14,13.402338,11.103264,33862,8479,19929,3873,0.0,0.20526237496357205
12304,15,6.721143,11.103264,33862,8479,109,78,0.5607633139011097,0.20526237496357205
12305,1,8.478685,8.478685,38724,5777,6995,1809,0.39914165925828404,0.39914165925828404
12306,2,7.156207000000001,6.759575,38724,5777,40466,7194,0.5073276760296023,0.538734370135205
12307,3,12.192353,6.759222,38724,5777,5299,3670,0.045734953815534045,0.5387621218997501
12308,4,11.397049,6.748369,38724,5777,33390,8402,0.13325181441760595,0.5396151795909431
12309,5,8.504643,6.59572,38724,5777,26289,3785,0.39696016174043475,0.5515785202537086
12310,6,10.560202,6.559747,38724,5777,25018,4062,0.2149977582419787,0.5543883042096605
12311,7,12.627533,6.550604,38724,5777,32345,3932,0.0,0.5551018736592349
12312,8,6.518443,6.5348440000000005,38724,5777,1322,676,0.5576100504483495,0.5563313251745678
12313,9,7.099432000000001,6.340508,38724,5777,26716,4937,0.5118511476802625,0.5714352770839808
12314,10,7.017946,6.236365,38724,5777,16763,4103,0.5183270491609041,0.5794867288385598
12315,11,13.611344,6.230642,38724,5777,39035,5916,0.0,0.5799283256141097
12316,12,10.242258,6.230642,38724,5777,1228,374,0.244574007113196,0.5799283256141097
12317,13,14.569358,6.230505,38724,5777,33349,5406,0.0,0.5799388956838775
12318,14,8.729275999999999,6.204675,38724,5777,17948,3606,0.37797988123797915,0.5819308664620336
12319,15,9.782411,6.195551999999999,38724,5777,29289,4531,0.2862798140283831,0.5826339853378699
12335,1,8.280602,8.280602,28426,5493,36040,12014,0.41214515778690486,0.41214515778690486
12336,2,7.379356,7.146093,28426,5493,41475,7163,0.48645043304997965,0.5052631743812503
12337,3,12.523634,7.145666,28426,5493,7107,4554,0.0,0.5052974616870058
12338,4,8.827549000000001,7.1379470000000005,28426,5493,1140,634,0.36567820440507287,0.5059171891108176
12339,5,12.126346,7.128574,28426,5493,27044,5440,0.045311031501342545,0.5066694703985529
12340,6,7.220203,7.006035000000001,28426,5493,10578,2984,0.4993040037053765,0.5164804967688945
12341,7,10.006141,6.992274,28426,5493,15377,3977,0.26125573682528097,0.5175794926209741
12342,8,6.992437,6.842697,28426,5493,9487,2477,0.5175664781995513,0.5294894045653015
12343,9,10.718958,6.831139,28426,5493,46938,8030,0.19437010039761976,0.53040698670465
12344,10,13.769459,6.820433,28426,5493,28560,4088,0.0,0.5312565839180663
12345,11,11.748776,6.814033,28426,5493,35380,8144,0.08919910047112665,0.531764311004694
12346,12,6.761049000000001,6.809553999999999,28426,5493,774,407,0.5359631132504082,0.5321195701710029
12347,13,11.889925,6.799961,28426,5493,36001,9164,0.07337943671770952,0.5328802594725406
12348,14,10.480814,6.7906,28426,5493,10652,3494,0.2171075826730212,0.5336222957968075
12349,15,7.617431,6.774089999999999,28426,5493,5987,2471,0.4670772773587381,0.5349304093919531
12350,1,9.907195,9.907195,41492,6168,23994,3493,0.2811850108392967,0.2811850108392967
12351,2,10.874122999999999,9.548902,41492,6168,41883,6497,0.19242959341235313,0.3127622735182429
12352,3,12.227445,9.544917,41492,6168,7019,2101,0.05236189684548272,0.31311013292566536
12353,4,12.781792,9.488258,41492,6168,46601,2291,0.0,0.31804839893715964
12354,5,6.843302,9.488258,41492,6168,116,75,0.5355998491804306,0.31804839893715964
12355,6,9.224414,8.210186,41492,6168,31525,4653,0.3408626335786226,0.42606727663487565
12356,7,14.817031,8.207186,41492,6168,30738,5538,0.0,0.42631396118618164
12357,8,9.286387,8.182176,41492,6168,4639,1735,0.3355301550597347,0.4283693409277491
12358,9,13.478538,8.174905,41492,6168,29354,4223,0.0,0.42896650496051403
12359,10,12.855691,8.161611,41492,6168,39493,5003,0.0,0.4300578896689967
12360,11,13.501413000000001,8.15137,41492,6168,24186,4479,0.0,0.4308982429487301
12361,12,9.577131,8.129844,41492,6168,6057,1480,0.3102960664395025,0.43266350772803575
12362,13,11.454206,8.112213,41492,6168,11338,2833,0.13575060381743428,0.43410824079850646
12363,14,12.418682,8.094281,41492,6168,42766,8362,0.028454494546077787,0.43557660941208476
12364,15,11.495419,8.06728,41492,6168,21147,4883,0.1315851621329467,0.4377856450180503
12365,1,11.16544,11.16544,22578,4206,2300,1432,0.11531973866611492,0.11531973866611492
12366,2,12.538367,11.043516,22578,4206,6713,1746,0.0,0.12858788026303336
12367,3,11.406086,9.976775,22578,4206,26614,5739,0.08825711706904975,0.23682134226297444
12368,4,10.392342999999999,9.694965,22578,4206,8601,1933,0.19599762276168883,0.26377691953911037
12369,5,6.341939,7.164364999999999,22578,4206,1594,631,0.5554997636279644,0.4878846274634459
12370,6,7.829117,6.782960000000001,22578,4206,28451,5780,0.4315723235844548,0.5195122412965817
12371,7,11.634602000000001,6.718367,22578,4206,21801,4273,0.061046775460861964,0.5248215914766873
12372,8,12.573011,6.714200999999999,22578,4206,26142,13706,0.0,0.5251635647923029
12373,9,14.828269,6.713151,22578,4206,39072,8913,0.0,0.525249747096652
12374,10,10.017876,6.676208,22578,4206,24658,8496,0.23284397967794287,0.5282797265917802
12375,11,12.781075,6.676,22578,4206,7439,5705,0.0,0.528296773941794
12376,12,12.065904,6.647691,22578,4206,19834,3218,0.0,0.5306156493705897
12377,13,7.694807000000001,6.407808999999999,22578,4206,25577,5320,0.4430771056517565,0.5501635312310507
12378,14,14.488767000000001,6.4066,22578,4206,34493,7477,0.0,0.5502615956089135
12379,15,7.048257,6.109033999999999,22578,4206,25565,5607,0.4975636025035005,0.5742605360749022
12380,1,10.807367,10.807367,35990,4796,36521,6506,0.16990032543289985,0.16990032543289985
12381,2,10.811981,10.771471,35990,4796,8212,2408,0.1694359694528886,0.1735054072890884
12382,3,9.223666,10.741633,35990,4796,2375,1102,0.319577115818367,0.17649212028189343
12383,4,11.799589,10.703609,35990,4796,23005,9122,0.0625972133681306,0.1802854699783506
12384,5,12.634642999999999,10.656267999999999,35990,4796,23072,4740,0.0,0.18498886575274914
12385,6,10.75858,10.626211999999999,35990,4796,2227,1052,0.17479686108968287,0.18796408572765513
12386,7,11.372494,10.504213,35990,4796,21633,3104,0.11105571532312797,0.1999576787006716
12387,8,10.674899,10.403183,35990,4796,20184,3339,0.18314038113383402,0.2097943441672855
12388,9,10.234921,9.821061,35990,4796,29881,5151,0.2259994120567241,0.26501986812082623
12389,10,14.486963000000001,9.8124,35990,4796,35297,5797,0.0,0.26582489180339847
12390,11,11.962235,9.8124,35990,4796,4140,2252,0.04237824612304602,0.26582489180339847
12391,12,10.792624,9.707241999999999,35990,4796,30715,9281,0.17138258769999645,0.27556409706227236
12392,13,12.770871000000001,9.695933,35990,4796,27450,4674,0.0,0.27660768881842185
12393,14,10.740706,9.672191,35990,4796,20345,5796,0.17658476843435092,0.27879624355407057
12394,15,12.259514,9.66945,35990,4796,20132,11556,0.0,0.27904870682391836
12395,1,11.103959,11.103959,20275,3248,23180,4144,0.08365923974047147,0.08365923974047147
12396,2,7.881252000000001,7.554353999999999,20275,3248,49494,3283,0.40798222659380284,0.4371325158887935
12397,3,7.058447,7.333342,20275,3248,4833,1570,0.4805317487654135,0.45659285798633886
12398,4,8.598257,7.201664,20275,3248,23837,6512,0.34236946890127057,0.46809596551293353
12399,5,12.097315,7.181197999999999,20275,3248,42735,8844,0.0,0.4698778346959737
12400,6,6.981961999999999,6.674303,20275,3248,26467,5063,0.48714147568962296,0.5135119963079666
12401,7,6.7463690000000005,6.575346000000001,20275,3248,5401,1434,0.5073657165532909,0.5219215752165302
12402,8,8.978074000000001,6.482226,20275,3248,25530,4461,0.3065591475055612,0.5298035652350628
12403,9,10.088563,6.469856,20275,3248,3787,1297,0.1964013855228272,0.5308483189410677
12404,10,8.993408,6.4677430000000005,20275,3248,2253,899,0.305096302846583,0.5310267267244481
12405,11,8.627778999999999,6.398647,20275,3248,31999,6512,0.33961409344450566,0.5368521793152785
12406,12,14.197017,6.398226999999999,20275,3248,25216,6120,0.0,0.5368875386651963
12407,13,12.445067,6.392987000000001,20275,3248,19890,3353,0.0,0.5373286373155942
12408,14,9.812497,6.3658660000000005,20275,3248,29161,5393,0.22469500779239698,0.5396101420662792
12409,15,13.844752,6.364815,20275,3248,48083,5511,0.0,0.539698504389679
12410,1,9.316883,9.316883,32509,5115,13282,3469,0.3169043636928459,0.3169043636928459
12411,2,11.098539,9.23668,32509,5115,8022,2276,0.14831796526158741,0.32404247331471464
12412,3,12.223132000000001,8.786269,32509,5115,27963,4798,0.01882007824721399,0.3635965616820854
12413,4,13.575909,8.776516,32509,5115,21085,4426,0.0,0.3644435238130205
12414,5,12.949303,8.722292999999999,32509,5115,27315,4127,0.0,0.36914526852626994
12415,6,9.893053,8.711601,32509,5115,1979,790,0.2646790797470953,0.37007098411542644
12416,7,6.534937,8.711601,32509,5115,93,73,0.5501541494604728,0.37007098411542644
12417,8,9.328282000000002,8.711433,32509,5115,676,379,0.3158873953975935,0.3700855259260842
12418,9,12.82419,8.698164,32509,5115,16803,2870,0.0,0.3712337118736393
12419,10,14.921417000000002,8.697509,32509,5115,34697,6056,0.0,0.37129037171753687
12420,11,10.578847,8.636169,32509,5115,8186,1447,0.19992928733090934,0.3765889307444445
12421,12,12.235632,8.559161,32509,5115,28169,4843,0.01690840425259403,0.38321990815053697
12422,13,14.170805999999999,8.556791,32509,5115,34347,6163,0.0,0.3834236165999999
12423,14,12.319211,8.508636,32509,5115,29770,4796,0.0010472760812817964,0.3875579823028304
12424,15,15.281604000000002,8.508636,32509,5115,39831,6975,0.0,0.3875579823028304
12444,1,7.72196,7.72196,11965,2598,12219,2811,0.40506538806259373,0.40506538806259373
12445,2,7.96738,7.234994,11965,2598,21677,3876,0.3821697648795219,0.44965862850110616
12446,3,7.647532000000001,6.840125,11965,2598,30265,4438,0.41195136758484274,0.4850604371455008
12447,4,7.494364999999999,6.6608220000000005,11965,2598,18235,4580,0.42604088886902536,0.5009248896277839
12448,5,8.095281,6.584842,11965,2598,33698,5370,0.3701180294004962,0.5076090012173826
12449,6,8.365692,6.524623,11965,2598,31435,5526,0.34435232469032095,0.512890541125668
12450,7,13.989052,6.524116,11965,2598,17098,3092,0.0,0.5129349479523556
12451,8,7.745357,6.457902,11965,2598,17905,2778,0.40289529283774084,0.5187259142359615
12452,9,10.685841,6.4567559999999995,11965,2598,2606,1104,0.09896156695781481,0.5188259925418022
12453,10,9.304542999999999,6.447379,11965,2598,16322,5582,0.2514040520734521,0.5196446808082554
12454,11,11.353335000000001,6.438571,11965,2598,37544,4884,0.0,0.5204133828803743
12455,12,7.554005,6.405157,11965,2598,11429,2365,0.42056757684477364,0.5233268222907841
12456,13,10.113069,6.385557,11965,2598,45204,6967,0.16546252448827253,0.5250338005508183
12457,14,12.281831,6.384385,11965,2598,15623,4248,0.0,0.5251358243933121
12458,15,8.104258999999999,6.361744,11965,2598,6573,1964,0.3692688778001557,0.5271057195504713
12459,1,11.198911,11.198911,25072,3085,11844,2529,0.06309217870439364,0.06309217870439364
12460,2,7.216236,7.4530270000000005,25072,3085,5945,1828,0.463347657143874,0.4424257640223329
12461,3,14.258865,7.446225,25072,3085,22013,3680,0.0,0.443029923053556
12462,4,7.703246000000001,6.782795,25072,3085,20541,3955,0.42006726972873315,0.5010780447579593
12463,5,8.329552,6.406562,25072,3085,22337,4323,0.3628884137615053,0.5332629147005264
12464,6,7.5242770000000005,6.172493,25072,3085,30580,4023,0.43608583759325265,0.5530318636672181
12465,7,7.528817999999999,6.079573,25072,3085,27776,4593,0.435681061076652,0.560826805131663
12466,8,8.869342,6.050905,25072,3085,32758,6510,0.3120431135994748,0.563225724472202
12467,9,8.069579,5.961082,25072,3085,23550,3567,0.38684323423790506,0.5707238286900638
12468,10,12.149163,5.9591080000000005,25072,3085,34656,7163,0.0,0.5708883018531142
12469,11,15.335207,5.958480000000001,25072,3085,46866,3745,0.0,0.5709406238657668
12470,12,13.019065,5.954566000000001,25072,3085,43126,6845,0.0,0.5712666897054923
12471,13,11.344664,5.943962,25072,3085,32234,6796,0.04347870275992706,0.572149821163899
12472,14,6.900061,5.933587999999999,25072,3085,1461,572,0.49094055358781535,0.5730134273606095
12473,15,7.062181,5.818962,25072,3085,25885,5196,0.47684019948184164,0.5825314229683796
12474,1,7.304425,7.304425,18966,3529,33336,6072,0.4647251785556074,0.4647251785556074
12475,2,9.019523,7.293474000000001,18966,3529,1048,562,0.3104748444027979,0.46567057713772597
12476,3,7.393225999999999,7.200313,18966,3529,2627,1101,0.45704239242013944,0.4736951518100538
12477,4,7.013464999999999,6.70177,18966,3529,28369,4592,0.4896938618372597,0.5161056198679268
12478,5,13.138778,6.675047999999999,18966,3529,49791,11389,0.0,0.5183541696324208
12479,6,7.779555,6.585953999999999,18966,3529,29296,5865,0.42326492234612384,0.5258333809158446
12480,7,8.680436,6.551864,18966,3529,37099,12986,0.34205289779578996,0.5286879860912739
12481,8,13.487760999999999,6.546754,18966,3529,38700,3508,0.0,0.5291155436674689
12482,9,10.755932000000001,6.512455999999999,18966,3529,12584,3168,0.13596260197634744,0.5319829941089694
12483,10,9.893578999999999,6.510147,18966,3529,4065,1603,0.2258702387983891,0.5321758928149579
12484,11,12.650528999999999,6.509978,18966,3529,23671,10455,0.0,0.5321900107222189
12485,12,7.412062,6.407692,18966,3529,23527,3850,0.45540893575312713,0.5407171273829084
12486,13,10.330964999999999,6.38903,18966,3529,21749,4562,0.18130294130292499,0.5422691080075923
12487,14,7.128209,6.312737,18966,3529,14779,3971,0.4798840204895203,0.5486017587549457
12488,15,12.425925,6.29943,18966,3529,40328,2654,0.0,0.5497043168389472
12489,1,8.978678,8.978678,28201,4914,23243,3771,0.34347428604482977,0.34347428604482977
12490,2,8.855732000000001,7.965116,28201,4914,43814,6668,0.354294917042189,0.4308652578880897
12491,3,7.589272,7.1443460000000005,28201,4914,38430,6101,0.4623090862239009,0.4989272025690069
12492,4,14.085564999999999,7.1425149999999995,28201,4914,32499,6994,0.0,0.49907659112009073
12493,5,8.298935,6.990054,28201,4914,47944,3160,0.40252021565293206,0.5114790056890502
12494,6,11.722767,6.972703,28201,4914,15350,4024,0.07549218166478514,0.5128859152274156
12495,7,12.629725,6.9551240000000005,28201,4914,29316,6253,0.0,0.5143103679616592
12496,8,14.752220999999999,6.954549,28201,4914,31502,4091,0.0,0.5143569450420916
12497,9,8.589742,6.905100999999999,28201,4914,25207,4086,0.3774871805582406,0.5183586218810653
12498,10,7.533612,6.684317,28201,4914,44888,7475,0.46692516299155945,0.5361354010766791
12499,11,7.809966,6.558847,28201,4914,58458,6245,0.4439040360820638,0.5461726590367002
12500,12,13.377466,6.558847,28201,4914,21700,8632,0.0,0.5461726590367002
12501,13,12.079107,6.556019999999999,28201,4914,18142,2860,0.031346328311363206,0.5463982728942496
12502,14,12.738314,6.5556779999999995,28201,4914,16579,6475,0.0,0.546425565220749
12503,15,10.806251,6.553947,28201,4914,34810,7084,0.17292663797849678,0.546563697390477
12504,1,7.429349,7.429349,21909,3438,30922,4799,0.4521144538755586,0.4521144538755586
12505,2,11.281493,7.359114999999999,21909,3438,21031,4687,0.07113102258190884,0.4582283833612726
12506,3,7.2755149999999995,6.853389,21909,3438,28234,3418,0.46548131452343866,0.5017085007505607
12507,4,7.091188000000001,6.700634,21909,3438,11301,2453,0.48138054753662607,0.514660237460462
12508,5,7.515472,6.554925999999999,21909,3438,25258,4291,0.44459136051457193,0.5269386168556294
12509,6,8.387519000000001,6.504481,21909,3438,22442,4044,0.36669260052095076,0.5311724278669645
12510,7,7.151615,6.437863,21909,3438,12559,2444,0.476182262918918,0.5367503196447169
12511,8,9.979242999999999,6.423896,21909,3438,40913,7575,0.21429444779097934,0.5379178573523665
12512,9,9.412194,6.383134,21909,3438,30939,6884,0.2704394734718135,0.5413214832522301
12513,10,7.9850520000000005,6.34202,21909,3438,39631,10511,0.4030488485562211,0.5447488216328144
12514,11,13.03501,6.341214,21909,3438,22996,15710,0.0,0.5448159544095943
12515,12,7.497389,6.3086519999999995,21909,3438,17563,4388,0.44617335815937437,0.5475262609144003
12516,13,7.915050999999999,6.27283,21909,3438,28946,5941,0.40929950416991684,0.5505038096933761
12517,14,9.236057,6.247515,21909,3438,33088,5800,0.2874141032547963,0.5526054233491081
12518,15,12.247159,6.237468,21909,3438,32837,5381,0.0,0.5534389178829175
12519,1,13.938725,13.938725,13168,3314,34253,3288,0.0,0.0
12520,2,14.013039000000001,13.489737,13168,3314,47648,4591,0.0,0.0
12521,3,10.680669,11.212900999999999,13168,3314,16125,3082,0.13561731185905335,0.07354596084009837
12522,4,13.453422,11.123033,13168,3314,29638,5418,0.0,0.08457182860108747
12523,5,13.113781,11.057105,13168,3314,15505,3755,0.0,0.09248685080416245
12524,6,13.0612,10.950445,13168,3314,26303,4173,0.0,0.10503061455308324
12525,7,10.730041,10.368048,13168,3314,21186,4451,0.13012396377720686,0.16953343520754682
12526,8,11.334024000000001,10.21867,13168,3314,26495,3449,0.058143982010108106,0.18528994236875318
12527,9,14.713176,10.214074,13168,3314,42881,5469,0.0,0.18577070978166527
12528,10,14.394298000000001,10.209288,13168,3314,36626,4907,0.0,0.1862711073432904
12529,11,11.456638,9.940612,13168,3314,55553,7885,0.04165551078815753,0.2139868004210949
12530,12,13.531108999999999,9.935727,13168,3314,20326,5414,0.0,0.21448430408274607
12531,13,13.308629999999999,9.934663,13168,3314,20601,2638,0.0,0.21459263653625926
12532,14,13.085579,9.910712,13168,3314,30346,5682,0.0,0.2170285431087727
12533,15,13.823277,9.892536999999999,13168,3314,25328,5282,0.0,0.218873596410685
12534,1,6.661027000000001,6.661027000000001,27475,3305,29451,6001,0.5156768840267938,0.5156768840267938
12535,2,13.209825,6.631635,27475,3305,29342,5394,0.0,0.5181703310268135
12536,3,13.494353,6.614330000000001,27475,3305,34291,7660,0.0,0.5196369634819057
12537,4,11.389791,6.581581,27475,3305,18393,3198,0.050282558418907185,0.5224096259841065
12538,5,10.313972,6.558841,27475,3305,37771,8023,0.17492511693329627,0.5243326758678131
12539,6,8.78965,6.497795,27475,3305,21065,4367,0.3260184094396162,0.5294862210309131
12540,7,13.908404999999998,6.492677,27475,3305,38247,6717,0.0,0.5299176972641303
12541,8,6.492888,6.337976,27475,3305,7486,2255,0.5298999105716977,0.5429171916093103
12542,9,6.8121529999999995,6.239919,27475,3305,9018,3204,0.5028078052637381,0.5511144801886988
12543,10,14.768856,6.239919,27475,3305,27917,12015,0.0,0.5511144801886988
12544,11,10.930964,6.231767,27475,3305,33670,9083,0.1068846083041265,0.5517944943600888
12545,12,7.098522,6.111949,27475,3305,29743,5371,0.4781954388091647,0.5617634707326618
12546,13,11.633639,6.0819980000000005,27475,3305,38291,5876,0.013814638456457593,0.564247889984176
12547,14,7.945112,6.0819980000000005,27475,3305,253,203,0.4035838526879856,0.564247889984176
12548,15,7.052347999999999,5.951055,27475,3305,34620,5187,0.4821843404134629,0.575074416700043
12549,1,7.7315,7.7315,30441,4818,21491,4062,0.4491567560263524,0.4491567560263524
12550,2,11.344772,7.730500999999999,30441,4818,3332,2097,0.1146836817567004,0.44924042618749493
12551,3,14.291352999999999,7.7288,30441,4818,29745,5984,0.0,0.4493828837311785
12552,4,15.508432,7.722867999999999,30441,4818,55732,3384,0.0,0.4498796070109212
12553,5,14.476367999999999,7.722867999999999,30441,4818,22907,4954,0.0,0.4498796070109212
12554,6,10.577110000000001,7.49245,30441,4818,29887,6162,0.19333112307306746,0.4690818297828884
12555,7,7.257859,6.749871000000001,30441,4818,32342,5912,0.4884514316011776,0.5297962881862539
12556,8,11.512734,6.723147,30441,4818,41741,6749,0.09632384626511399,0.5319493126757108
12557,9,8.340297,6.605785000000001,30441,4818,36500,5178,0.39750934448133707,0.5413790945310379
12558,10,7.959098,6.5602990000000005,30441,4818,11124,3352,0.4300043108777903,0.5450226831186639
12559,11,11.693181,6.5602990000000005,30441,4818,3370,2319,0.07587090028105592,0.5450226831186639
12560,12,14.449473000000001,6.5602990000000005,30441,4818,23129,5138,0.0,0.5450226831186639
12561,13,13.064013000000001,6.560175999999999,30441,4818,12003,7780,0.0,0.5450325274742014
12562,14,9.935274,6.540051999999999,30441,4818,14467,3767,0.25482248543124214,0.5466425527569813
12563,15,9.919718,6.491751,30441,4818,37144,4761,0.256277493717612,0.5505019683517643
12564,1,8.559865,8.559865,1120,617,48074,5532,0.13906812715394207,0.13906812715394207
12565,2,7.838951,7.871592,1120,617,26451,5478,0.23984836037587698,0.2355452971861897
12566,3,8.224491,7.640658999999999,1120,617,35788,5595,0.18763776981799876,0.26559344182935496
12567,4,8.087710000000001,7.521012,1120,617,25612,4774,0.20653061571841136,0.28082521584841164
12568,5,10.633722,7.50375,1120,617,35256,8587,0.0,0.28300534181582954
12569,6,5.808679,7.50375,1120,617,169,125,0.48097175255837743,0.28300534181582954
12570,7,11.266395,7.50375,1120,617,21844,4028,0.0,0.28300534181582954
12571,8,14.372389000000002,7.50375,1120,617,21209,6849,0.0,0.28300534181582954
12572,9,15.046721,7.50375,1120,617,52922,4227,0.0,0.28300534181582954
12573,10,7.9273929999999995,7.338116,1120,617,23331,4364,0.22814314941886615,0.30371416447128263
12574,11,13.228518,7.338116,1120,617,9598,1430,0.0,0.30371416447128263
12575,12,7.769671000000001,7.334357000000001,1120,617,2547,777,0.24891855453978848,0.3041798824029767
12576,13,12.896142999999999,7.334357000000001,1120,617,7623,5437,0.0,0.3041798824029767
12577,14,7.902755,7.287285000000001,1120,617,19527,4712,0.23141871012987086,0.3099964463811298
12578,15,8.657337,7.241336,1120,617,28423,6282,0.1241734802775974,0.31564723732205374
12579,1,11.327041,11.327041,17771,3696,30083,6171,0.07739679776537156,0.07739679776537156
12580,2,13.843279,11.327041,17771,3696,14793,5817,0.0,0.07739679776537156
12581,3,9.549353,9.021123,17771,3696,35786,8921,0.26457542081802454,0.31461961402692845
12582,4,8.920359,8.987504,17771,3696,943,450,0.32398497087592903,0.31775030714043634
12583,5,7.156869,7.305144,17771,3696,19404,3791,0.4803989963127218,0.4677275884284805
12584,6,10.545057,7.243778,17771,3696,17083,3969,0.16468093250463453,0.47298149136691664
12585,7,9.088182000000002,7.20471,17771,3696,15968,3909,0.3083565353635752,0.4763192258707382
12586,8,12.611687,7.179380999999999,17771,3696,28101,5265,0.0,0.4784802469177123
12587,9,7.463852,6.99212,17771,3696,13610,2767,0.45407558626662703,0.4943861617091375
12588,10,12.782928,6.9742619999999995,17771,3696,33726,6973,0.0,0.4958965666178367
12589,11,10.798755,6.931199,17771,3696,30060,5554,0.1375756013138162,0.4995342051763898
12590,12,10.271162,6.926314,17771,3696,16565,7100,0.1930602433046384,0.49994644632930135
12591,13,10.564303,6.866989,17771,3696,40705,7791,0.16265462054896998,0.5049462456612951
12592,14,7.438878,6.622622,17771,3696,28318,4815,0.4562300295801099,0.5254142085016599
12593,15,12.404826,6.6211850000000005,17771,3696,21763,5291,0.0,0.5255339735579019
12594,1,10.791253,10.791253,32007,5784,36366,7889,0.19319333290421742,0.19319333290421742
12595,2,12.377313000000001,10.621806,32007,5784,11242,2732,0.021696206597452507,0.20931803292192305
12596,3,9.326531,9.210524000000001,32007,5784,19660,4427,0.3266671628614857,0.3367660988069891
12597,4,12.992751,9.127831,32007,5784,21086,3787,0.0,0.3439300766169072
12598,5,13.261253,9.009657,32007,5784,34372,5767,0.0,0.35411899137651004
12599,6,12.402714,8.953106,32007,5784,17912,3667,0.01799857161759678,0.35897488351471396
12600,7,8.572234,8.539804,32007,5784,10352,2549,0.39135817166653947,0.39409055338025967
12601,8,13.598420999999998,8.527988,32007,5784,28710,2984,0.0,0.39508516356919127
12602,9,13.669336,8.517599,32007,5784,29475,6541,0.0,0.39595924123119525
12603,10,9.965209,8.333175,32007,5784,24650,7117,0.2699552884642391,0.41141197893813514
12604,11,12.66285,8.300373,32007,5784,24756,4293,0.0,0.41414797031697903
12605,12,10.002877,8.296016,32007,5784,1447,677,0.2665463664375079,0.41451110533945695
12606,13,8.248948,7.585113000000001,32007,5784,25372,4359,0.4184298437722233,0.47292051029510096
12607,14,8.199833,7.191764999999999,32007,5784,42169,10407,0.4225109518940098,0.5045589722086883
12608,15,7.657779,7.124028,32007,5784,6906,1796,0.4670242624620143,0.5099608617520156
12609,1,13.707567000000001,13.707567000000001,43146,8975,21875,5043,0.0,0.0
12610,2,13.654363,13.154514,43146,8975,26850,4085,0.0,0.0
12611,3,14.872434,13.154514,43146,8975,29995,6945,0.0,0.0
12612,4,11.411571,12.980725,43146,8975,4362,1889,0.18331797209650938,0.023871387046340828
12613,5,14.54889,12.960065,43146,8975,33349,3773,0.0,0.02650106998780909
12614,6,13.231207000000001,12.487681,43146,8975,32223,5863,0.0,0.07953254199791178
12615,7,12.493339,12.118637,43146,8975,19757,2992,0.07894273453922446,0.11672432627892705
12616,8,8.455252,8.300222,43146,8975,21730,3567,0.43122074492163764,0.44336307840955264
12617,9,14.54345,8.298419,43146,8975,34776,6176,0.0,0.44350389708921434
12618,10,12.525158,8.296315,43146,8975,11146,1876,0.0756121740191289,0.4436682131549327
12619,11,13.215979999999998,8.290718,43146,8975,20184,3339,0.0,0.4441052620204743
12620,12,14.596885999999998,8.286717999999999,43146,8975,37467,5966,0.0,0.4444175537157695
12621,13,12.676444,8.238499000000001,43146,8975,38109,6405,0.059414954755583414,0.44817865936606394
12622,14,14.882447,8.238064,43146,8975,32326,8104,0.0,0.4482125602943235
12623,15,13.815629000000001,8.237591,43146,8975,15887,3057,0.0,0.44824942209006824
12624,1,11.466135000000001,11.466135000000001,25201,5027,22451,3946,0.10746270490240663,0.10746270490240663
12625,2,11.047225,10.170275,25201,5027,28929,4426,0.1513806475506062,0.23709185241118916
12626,3,11.50934,9.758327,25201,5027,26588,7034,0.10276924265375299,0.27538883291388155
12627,4,10.772929,9.454866,25201,5027,23428,4525,0.17893172358992832,0.3029830622343777
12628,5,11.785036,9.451825999999999,25201,5027,4474,2358,0.07179642391247697,0.3032570799256868
12629,6,9.966764,9.3448,25201,5027,7312,1478,0.25614048870894596,0.3128750141900256
12630,7,11.766882,9.250847,25201,5027,29161,5393,0.07390115805933914,0.3212724843532084
12631,8,9.449703,9.238347000000001,25201,5027,2605,997,0.30344841422183993,0.32238658192298764
12632,9,12.342099000000001,9.175747,25201,5027,28733,3985,0.0,0.3279550570236253
12633,10,9.962158,9.142919000000001,25201,5027,5610,1711,0.2565686065381537,0.33086801226471063
12634,11,11.195155,8.866804,25201,5027,36374,8234,0.13616201229729585,0.3551793841994454
12635,12,10.239339,8.344786000000001,25201,5027,19451,2456,0.23056587687763927,0.400280210663544
12636,13,10.802175,8.337816,25201,5027,12516,2867,0.1760311402741686,0.40087524019214665
12637,14,10.52857,8.33053,25201,5027,7973,2404,0.2028632028097124,0.40149705266361907
12638,15,12.184664,8.33053,25201,5027,4660,3581,0.020903821888080404,0.40149705266361907
12639,1,11.875430999999999,11.875430999999999,29331,3771,34337,5536,0.0026308396720252513,0.0026308396720252513
12640,2,12.1939,11.711732000000001,29331,3771,20523,3803,0.0,0.03095780193517093
12641,3,12.011327,10.322332000000001,29331,3771,26839,10912,0.0,0.19022697755662907
12642,4,6.933698,6.852174000000001,29331,3771,28507,3552,0.5005450636971251,0.5073939456008987
12643,5,6.7850410000000005,6.564278,29331,3771,11443,2927,0.5130168278028209,0.5314005554218489
12644,6,6.918616,6.210561,29331,3771,47872,7089,0.501813828158658,0.5605216763222389
12645,7,7.2395,6.158026,29331,3771,17667,4053,0.4746488268709243,0.56481238420297
12646,8,7.635348,6.09818,29331,3771,21575,3449,0.44062724897600997,0.5696894874977663
12647,9,8.370878999999999,6.046764,29331,3771,32050,5175,0.3757871129958124,0.5738705137337347
