,r,Hx,CHx,Ne,Ve,Na,Va,PiEgoGalter,PiEgoGalters
10210,8,8.190514,7.763394,22639,5120,10733,5949,0.41472098793185896,0.450522360859881
10211,9,11.513361999999999,7.759722,22639,5120,6253,3238,0.10490889706624898,0.4508274437506028
10212,10,6.769082000000001,7.758533,22639,5120,145,133,0.5315595306842366,0.4509262204654601
10213,11,10.491817999999999,7.667105,22639,5120,28507,11837,0.20843948006182428,0.4585075637207727
10214,12,12.14482,7.6419179999999995,22639,5120,31804,12244,0.030214545906082118,0.46059125154770564
10215,13,7.587255,7.504157000000001,22639,5120,4281,2845,0.4651062960527357,0.4719513898069611
10216,14,8.28552,7.283988000000001,22639,5120,29875,14008,0.40667010313904894,0.4899806790397687
10217,15,10.410836,7.249153,22639,5120,30081,12575,0.2162036530082032,0.4928192518015991
10218,1,11.976521,11.976521,35048,4514,30062,14251,0.029091233951419403,0.029091233951419403
10219,2,9.492942999999999,9.434652,35048,4514,26464,13064,0.2895470160083316,0.294912694720826
10220,3,7.348185000000001,7.456814,35048,4514,12632,7418,0.47695341483933107,0.46788629887737787
10221,4,8.307212,7.384983999999999,35048,4514,6068,3879,0.3954650737068293,0.4738862972075885
10222,5,11.892387,7.331325,35048,4514,28259,13871,0.040552713007669584,0.47835714696837345
10223,6,9.644191000000001,7.299117999999999,35048,4514,7321,4410,0.2755364943294546,0.48103600957328757
10224,7,7.588458,7.081666,35048,4514,13126,7148,0.4568444413746904,0.4990335017866787
10225,8,9.855055,7.027452,35048,4514,19056,9877,0.2557791672438738,0.5034965984185489
10226,9,11.507839,7.024798,35048,4514,6618,3469,0.08725591340426317,0.503714842806586
10227,10,9.407489,7.020689999999999,35048,4514,2567,1833,0.29740677354266926,0.5040526083217802
10228,11,8.113083999999999,6.9687,35048,4514,8640,5201,0.4122321169052822,0.5083226306029845
10229,12,8.929488000000001,6.950844,35048,4514,4588,3007,0.34068355060040584,0.5097871818334321
10230,13,10.049096,6.899416,35048,4514,27124,14114,0.2373483019856843,0.5139996502932755
10231,14,8.27989,6.880793,35048,4514,2956,1972,0.3978337448232051,0.5155229940783949
10232,15,13.863389000000002,6.8759179999999995,35048,4514,27318,10504,0.0,0.5159215834933836
10239,1,12.423591,12.423591,19801,4169,28309,11352,0.0,0.0
10240,2,10.78637,10.732386,19801,4169,27940,12147,0.15469567724978164,0.16031561390416998
10241,3,10.632305,10.386396000000001,19801,4169,18561,8828,0.17064323099838258,0.19556660883382163
10242,4,9.136942,8.796868,19801,4169,27324,14685,0.314921097483368,0.34582155384886953
10243,5,14.028915,8.786548,19801,4169,27775,11162,0.0,0.34675057684025584
10244,6,9.01338,8.356424,19801,4169,28704,15331,0.32621418802314583,0.38504703106250165
10245,7,10.733767,8.331771,19801,4169,16083,7843,0.16017228883298085,0.3872178952568147
10246,8,9.000411999999999,8.117894,19801,4169,29336,15615,0.32739497114562943,0.405946954025807
10247,9,13.575304999999998,8.113582000000001,19801,4169,26333,10561,0.0,0.40632266318305815
10248,10,8.957519,7.962292,19801,4169,30429,16048,0.33129463232008094,0.4194586236568535
10249,11,10.424807000000001,7.930708999999999,19801,4169,30150,12748,0.19171281729569423,0.4221896883369933
10250,12,14.500649,7.930466,19801,4169,28573,11553,0.0,0.4222106863980904
10251,13,12.468485000000001,7.910466,19801,4169,30903,11927,0.0,0.4239381503946043
10252,14,8.752467999999999,7.747609,19801,4169,29726,16095,0.349815008306641,0.4379485137234116
10253,15,13.974352,7.744789999999999,19801,4169,31956,12544,0.0,0.4381901580364347
10254,1,10.247208,10.247208,20802,4630,20601,10043,0.22102538566899613,0.22102538566899613
10255,2,10.697726,9.672464,20802,4630,27764,11541,0.17669782788807872,0.2753743931843676
10256,3,13.788544,9.670182,20802,4630,14426,6810,0.0,0.27558605384077495
10257,4,8.816131,9.662078,20802,4630,1508,1064,0.35289148038764895,0.2763374757166549
10258,5,10.543992999999999,9.42842,20802,4630,28853,11576,0.19202408736938853,0.297845035414772
10259,6,10.641176,9.298645,20802,4630,28416,11864,0.18236177675766735,0.30966455053709596
10260,7,11.303489,9.277542,20802,4630,8057,4072,0.1136463722656547,0.31157842147998815
10261,8,11.902397,9.277211999999999,20802,4630,5059,2827,0.04382710204602635,0.31160833205162947
10262,9,9.650411,8.923525,20802,4630,23003,12154,0.27741860481234,0.34336353795892793
10263,10,13.574025,8.923525,20802,4630,12401,5784,0.0,0.34336353795892793
10264,11,8.448022,8.903011,20802,4630,1553,1051,0.38517503531250696,0.34518749791243325
10265,12,9.965702,8.811046000000001,20802,4630,14949,7380,0.2479155983947865,0.35334135607135136
10266,13,9.594555,8.735509,20802,4630,8566,5466,0.28258380597448884,0.3600109718533939
10267,14,10.428669000000001,8.641823,20802,4630,25520,12243,0.20337991805058717,0.36824914151352917
10268,15,9.373483,8.640044999999999,20802,4630,1310,869,0.302859138107893,0.3684051297565779
10269,1,8.787476,8.787476,34246,6435,30258,14236,0.3812131748736607,0.3812131748736607
10270,2,9.797205,8.675338,34246,6435,11782,5794,0.29475385096083984,0.39057267985163047
10271,3,8.922343,8.452919999999999,34246,6435,17563,8731,0.3698968499755291,0.40900734504582476
10272,4,8.398117999999998,8.232223,34246,6435,12554,7067,0.4135237639606559,0.4271353728308405
10273,5,8.567594,8.229236,34246,6435,1125,760,0.39952397660005756,0.4273796338941193
10274,6,13.783872,8.211623,34246,6435,30582,12486,0.0,0.4288193476462405
10275,7,8.137086,8.202472,34246,6435,1466,1046,0.4349011143445646,0.429566970754703
10276,8,8.582265,7.991325,34246,6435,22521,11347,0.39830747744900963,0.44674353934926064
10277,9,8.218642,7.933014,34246,6435,7007,4299,0.4282457234203012,0.4514624940990554
10278,10,13.857410999999999,7.924662,34246,6435,33355,12908,0.0,0.45213754053280947
10279,11,7.290991,7.911921,34246,6435,950,747,0.5027457105377109,0.4531669128788192
10280,12,13.295176999999999,7.9025,34246,6435,29788,11609,0.0,0.45392773506978956
10281,13,14.217834,7.898592999999999,34246,6435,27739,11263,0.0,0.4542431772292567
10282,14,13.394060999999999,7.883647,34246,6435,34462,13407,0.0,0.4554494515745245
10283,15,11.296419,7.857133,34246,6435,15911,7166,0.15659702194307434,0.45758768727301635
10284,1,11.995766,11.995766,18060,3845,23147,11557,0.0,0.0
10285,2,9.777302,9.517789,18060,3845,29422,15281,0.24663162424764026,0.2716033726713548
10286,3,8.189428999999999,8.469045,18060,3845,5370,3289,0.3935028572393271,0.3685555476906644
10287,4,9.236297,8.263492,18060,3845,15883,7818,0.2982086560888092,0.3869278681636185
10288,5,14.260432999999999,8.259072999999999,18060,3845,25120,9884,0.0,0.3873208220191066
10289,6,9.640958,8.140121,18060,3845,21294,11044,0.2598075628359135,0.3978673855322543
10290,7,13.596237,8.137136,18060,3845,16313,6887,0.0,0.3981312787468742
10291,8,12.097816,8.093327,18060,3845,33344,17048,0.0,0.40200002565937665
10292,9,14.85929,8.090029,18060,3845,33068,12617,0.0,0.4022909491032281
10293,10,8.86533,8.020676,18060,3845,6725,3951,0.3325900940508488,0.4083983963557075
10294,11,13.649085999999999,8.009896000000001,18060,3845,34995,15394,0.0,0.40934595769421783
10295,12,14.165969,8.005818,18060,3845,27115,10610,0.0,0.409704290908876
10296,13,8.875256,7.864859,18060,3845,18514,9875,0.3316795023256938,0.4220493523840346
10297,14,11.654042,7.858685,18060,3845,13963,6911,0.04275385619218942,0.42258826270671423
10298,15,12.534199000000001,7.843317999999999,18060,3845,28054,13109,0.0,0.42392895284532445
10312,1,9.681650999999999,9.681650999999999,29954,5562,26728,12956,0.2918171454926825,0.2918171454926825
10313,2,8.039696000000001,8.125219,29954,5562,13644,8205,0.4331188441627565,0.42601084338088807
10314,3,9.516742,7.902514999999999,29954,5562,31228,14937,0.3065242037217469,0.44446913099716123
10315,4,8.414086,7.68473,29954,5562,21170,11031,0.4018160895545806,0.46236217526615203
10316,5,10.722174,7.601572,29954,5562,33369,14213,0.19545675538295543,0.46915434589534855
10317,6,9.74311,7.600484,29954,5562,1216,805,0.2863015396476015,0.46924306694075923
10318,7,11.152519999999999,7.560711,29954,5562,24024,9886,0.1532419483115353,0.472483811588641
10319,8,10.104971,7.514505000000001,29954,5562,26074,12265,0.25341822098758043,0.4762425196976843
10320,9,8.301342,7.416180000000001,29954,5562,14459,8053,0.4112940009572406,0.48421892428350466
10321,10,8.585098,7.313086,29954,5562,30921,14587,0.3873523387522459,0.4925503683494226
10322,11,12.844964,7.3052600000000005,29954,5562,30553,12206,0.0,0.4931814995857782
10323,12,8.265052,7.174986,29954,5562,30380,16273,0.4143351970894096,0.5036604115042989
10324,13,8.466395,7.096839,29954,5562,31473,15746,0.39740324873234495,0.5099220287010272
10325,14,8.287077,7.0220080000000005,29954,5562,29555,15612,0.4124899953601798,0.5159010203016551
10326,15,8.279119999999999,6.991959,29954,5562,15668,8791,0.4131568095840608,0.5182973023334716
10327,1,12.296426,12.296426,21284,4253,21012,8761,0.0,0.0
10328,2,14.067518,12.138403,21284,4253,29615,11855,0.0,0.0
10329,3,11.968679,11.648873,21284,4253,18486,7866,0.017734603045315385,0.06114365109680654
10330,4,9.869189,10.063734,21284,4253,10213,5873,0.24833056991153205,0.22959261316730525
10331,5,9.673765,9.275589,21284,4253,17524,9216,0.2668952000652563,0.3040063598347274
10332,6,13.896532,9.274165,21284,4253,23730,9842,0.0,0.30413749046468697
10333,7,10.228715,9.051413,21284,4253,14329,6707,0.21348206154835214,0.3245201895413965
10334,8,9.560865,8.77709,21284,4253,13052,7532,0.2775110958120984,0.34928574023290154
10335,9,14.333336,8.776579,21284,4253,28288,11411,0.0,0.3493315433135525
10336,10,13.793659,8.774839,21284,4253,24389,9991,0.0,0.34948749788661093
10337,11,10.293892,8.59503,21284,4253,26910,11680,0.20705736213494924,0.36553020656177043
10338,12,8.515353,8.594445,21284,4253,585,429,0.3725935977228991,0.36558216717956526
10339,13,10.068402,8.51085,21284,4253,17574,8571,0.22913965258361582,0.3729919749262092
10340,14,10.217322,8.419532,21284,4253,29626,13123,0.2146015066004919,0.38105225949069876
10341,15,9.347006,8.403817,21284,4253,3327,2159,0.29741588212317244,0.3824358259504649
10372,1,8.060509,8.060509,21619,4028,29395,14546,0.4083863144574819,0.4083863144574819
10373,2,12.689581,7.983026,21619,4028,30180,11789,0.0,0.4151469411413908
10374,3,13.448498,7.9729779999999995,21619,4028,19205,8302,0.0,0.416021925288014
10375,4,12.77704,7.938563,21619,4028,26101,10634,0.0,0.4190158048688095
10376,5,12.252089,7.938563,21619,4028,5254,2784,0.0,0.4190158048688095
10377,6,14.371189000000001,7.933852000000001,21619,4028,30328,11854,0.0,0.41942527158307363
10378,7,8.076995,7.583713,21619,4028,26518,13001,0.40694478490342034,0.4496218036143188
10379,8,9.533462,7.4760990000000005,21619,4028,23018,9636,0.27474624221708616,0.45881130781281126
10380,9,12.663818,7.455850999999999,21619,4028,32659,12550,0.0,0.46053567663152195
10381,10,13.934992000000001,7.452878,21619,4028,29236,11433,0.0,0.460788740770208
10382,11,11.245181,7.4329279999999995,21619,4028,16905,7042,0.10019931221669177,0.46248608274102126
10383,12,9.896571,7.383578,21619,4028,30131,12095,0.23998462973181245,0.4666786758154398
10384,13,12.521436,7.370475,21619,4028,29256,11395,0.0,0.4677904057272252
10385,14,8.139319,7.261424000000001,21619,4028,23154,10834,0.401485341271943,0.47701944086236386
10386,15,11.641076,7.2461199999999995,21619,4028,24138,9917,0.05283610826584767,0.47831129751463464
10387,1,11.937505,11.937505,40408,11226,33539,14362,0.15986655635242258,0.15986655635242258
10388,2,14.846302,11.932747,40408,11226,31771,12429,0.0,0.16029663916448472
10389,3,12.273056,11.840935,40408,11226,25900,10833,0.12904111678061475,0.16856130146676637
10390,4,13.899264000000002,11.835784,40408,11226,17449,7612,0.0,0.16902308958094617
10391,5,14.791006,11.834827,40408,11226,29307,12004,0.0,0.1691088631727205
10392,6,11.662716,11.326317999999999,40408,11226,32050,16309,0.18442864098810346,0.21382046886496486
10393,7,14.977435,11.324807,40408,11226,34426,13231,0.0,0.2139509915803748
10394,8,14.739629999999998,11.308987,40408,11226,33728,13125,0.0,0.21531679357358616
10395,9,12.016577999999999,11.234038,40408,11226,21214,9526,0.15269223372775223,0.2217689429453313
10396,10,13.975544000000001,11.231141000000001,40408,11226,17034,7592,0.0,0.22201773364007835
10397,11,14.737635999999998,11.230486,40408,11226,29457,11665,0.0,0.2220739780568926
10398,12,13.612162,11.22935,40408,11226,13796,6388,0.0,0.2221715202473779
10399,13,14.917186,11.228519,40408,11226,32866,12890,0.0,0.22224286941443383
10400,14,11.006793,11.135501,40408,11226,9630,5035,0.24115398449901668,0.23020660170889706
10401,15,11.627913000000001,11.009208000000001,40408,11226,19964,9951,0.18750192853178724,0.24094931946507198
10402,1,7.066178999999999,7.066178999999999,23476,4059,16638,7804,0.4939090517665486,0.4939090517665486
10403,2,7.106242999999999,6.558517,23476,4059,26967,12004,0.4905540910285303,0.5359590766386498
10404,3,7.958016000000001,6.533124,23476,4059,2515,1498,0.41788431797981423,0.5380403912962578
10405,4,7.248139999999999,6.362264,23476,4059,22904,9145,0.4786275658423896,0.5519915029266578
10406,5,7.101816,6.2333739999999995,23476,4059,19950,9148,0.4909250757119964,0.5624548474285648
10407,6,6.887989999999999,6.194889,23476,4059,5149,3148,0.5087652288270993,0.5655690266356304
10408,7,7.0323970000000005,6.183687,23476,4059,1858,1319,0.49673373925615233,0.5664746201349978
10409,8,7.031916000000001,6.0764,23476,4059,20291,8735,0.4967739303687164,0.5751282578532448
10410,9,9.62989,6.049091000000001,23476,4059,17414,7505,0.2663711819320357,0.5773252991821088
10411,10,8.62627,6.030234,23476,4059,10655,4930,0.3589067752206298,0.5788410289584651
10412,11,8.036430000000001,6.0149870000000005,23476,4059,6619,3368,0.41105863335137166,0.5800657878941033
10413,12,7.7131940000000005,5.965917,23476,4059,27018,10793,0.4390428944590739,0.5840026394654713
10414,13,7.167945,5.920357,23476,4059,18302,8616,0.48537648450438003,0.5876512934764355
10415,14,6.998435000000001,5.827968,23476,4059,26673,10778,0.49956960441020953,0.5950308090423034
10416,15,7.953836,5.825391000000001,23476,4059,2566,1547,0.41824749850331094,0.5952362734145703
10417,1,12.923325,12.923325,31169,8586,29238,12648,0.023220598518710247,0.023220598518710247
10418,2,14.472337,12.88129,31169,8586,30056,11799,0.0,0.028587543565684385
10419,3,10.705,10.662068,31169,8586,24465,12681,0.24187679902301726,0.24563151259224567
10420,4,13.119153,10.542254,31169,8586,25344,11561,0.0,0.2560600527892078
10421,5,10.32911,9.734943,31169,8586,30721,16536,0.2744385826477744,0.32461910738663674
10422,6,10.620825,9.605242,31169,8586,13960,8389,0.24922950236616875,0.335386360206736
10423,7,15.1493,9.605242,31169,8586,36402,13911,0.0,0.335386360206736
10424,8,10.721475,9.425616999999999,31169,8586,21951,12012,0.24043336540609098,0.3501965174544486
10425,9,15.192151,9.425616999999999,31169,8586,37563,14264,0.0,0.3501965174544486
10426,10,14.969082,9.425264,31169,8586,33581,12778,0.0,0.3502255092569257
10427,11,14.928030999999999,9.424685,31169,8586,33391,12588,0.0,0.3502730614357956
10428,12,14.735985000000001,9.424458999999999,31169,8586,27748,11268,0.0,0.35029162207046177
10429,13,13.084999,9.357564,31169,8586,35678,17143,0.0,0.3557776456831055
10430,14,10.090748,9.250581,31169,8586,3985,2782,0.2947463543578011,0.36451920630835466
10431,15,15.118421,9.250581,31169,8586,35643,13988,0.0,0.36451920630835466
10432,1,8.250788,8.250788,28169,4893,21107,11433,0.406320485697059,0.406320485697059
10433,2,8.460906,7.774235000000001,28169,4893,30114,15392,0.38829229053165426,0.4466089824163407
10434,3,10.621442,7.7338960000000005,28169,4893,8079,4500,0.19074337832176153,0.44998272137210266
10435,4,13.271807,7.716792,28169,4893,19810,8308,0.0,0.4514115356642676
10436,5,10.201830000000001,7.640452000000001,28169,4893,21712,10449,0.23127987735257852,0.45777667463420135
10437,6,9.400627,7.533828999999999,28169,4893,29118,14165,0.30542958663142156,0.46663411101217117
10438,7,11.95541,7.514361999999999,28169,4893,24629,10601,0.04678140496179536,0.46824721344660747
10439,8,8.881652,7.464397999999999,28169,4893,16390,8272,0.3516670501715663,0.4723816984883809
10440,9,7.756189,7.439056,28169,4893,2797,1968,0.4481189401576207,0.474475606838171
10441,10,7.632585000000001,7.418221000000001,28169,4893,1912,1351,0.45843150118849846,0.4761955517630026
10442,11,10.19781,7.381327000000001,28169,4893,28366,12843,0.2316618273061785,0.47923772094290457
10443,12,8.910514,7.293205,28169,4893,27281,14167,0.3491276420924257,0.4864862242299916
10444,13,10.187732,7.263542,28169,4893,25644,12220,0.23261886939071924,0.4889205641761707
10445,14,8.436894,7.168407000000001,28169,4893,29692,15298,0.39036107991343433,0.4967091042796297
10446,15,15.058631,7.168407000000001,28169,4893,35193,13833,0.0,0.4967091042796297
10447,1,9.477141,9.477141,22450,4051,20992,10320,0.28061922734267514,0.28061922734267514
10448,2,8.123821000000001,9.166310000000001,22450,4051,972,697,0.4032741431734784,0.3095955612206104
10449,3,13.264481,9.106962,22450,4051,22672,9075,0.0,0.31506791555909863
10450,4,10.205861,9.070314999999999,22450,4051,6124,3387,0.21027295889410363,0.31843786273348995
10451,5,7.572094,7.1926820000000005,22450,4051,30645,16130,0.4510018586469166,0.4831733174943896
10452,6,7.653682000000001,7.091564999999999,22450,4051,10420,6168,0.44401638587673475,0.4916626393043315
10453,7,10.281222,7.023067,22450,4051,31705,14156,0.20276817246943415,0.4973936690704028
10454,8,12.566500999999999,7.005063000000001,22450,4051,29780,11868,0.0,0.49889738521616406
10455,9,9.055824000000001,6.9577729999999995,22450,4051,25068,11451,0.31976849737366386,0.5028419248350702
10456,10,12.76548,6.955291000000001,22450,4051,8989,4360,0.0,0.5030487460474247
10457,11,10.52706,6.932816000000001,22450,4051,15822,7579,0.1779211007517761,0.5049206173631126
10458,12,7.664822,6.789956,22450,4051,22779,11859,0.4430606945892971,0.5167798277545218
10459,13,10.128252,6.777104,22450,4051,8150,4448,0.217951181972779,0.5178434138735449
