,ID1,ID2,H1,H2,Hx1G2,Hx2G1,N1m2,N2m1,R2b1,R1b2,N1,N2,Nuniq1,Nuniq2,Ntweets1,Nfriends1,Nmentions1,Ntweets2,Nfriends2,Nmentions2,KL12,KL21,Pi1,Pi2,Pix1G2,Pix2G1
15,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,bda8540883f03e013ca0a13d2191828a0aaeeb5fba3a16780c909311f79aabdd,6.053375,6.734674000000001,6.34526,8.266943,249,198,1,1,32207,21028,3921,4988,2738,75,1020,1797,99,695,0.2918849999999997,1.5322689999999983,0.575275134210291,0.5329029375023903,0.5515535960881129,0.4063476051221148
16,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,25790e2d082afec5639211cd1fb4be6f87799e98be508952630e6627e66ef351,6.053375,6.7542880000000025,6.526863,7.674892999999999,25,24,2,2,32207,8910,3921,2391,2738,75,1020,868,98,371,0.4734879999999997,0.9206049999999985,0.575275134210291,0.4872258707107648,0.5366581483070956,0.4027929663969451
19,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,adf82780a7c20b9b89d348d2e242dd320ea4bdcb20975051327f29e7173ad2f6,6.053375,4.534209,8.28513,6.760555999999999,13,0,5,0,32207,31711,3921,3577,2738,75,1020,3184,12,13,2.2317550000000006,2.226347,0.575275134210291,0.6914074504354256,0.3865444595382134,0.5119532059605143
20,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,b727c7dd220fe4313b06145b00a9e8ab441fa7c05690b3d793fc82af6c4eb50f,6.053375,6.79162,6.99887,7.683383,12,12,6,26,32207,13555,3921,2922,2738,75,1020,1426,198,1423,0.9454950000000002,0.8917630000000001,0.575275134210291,0.4969142292993745,0.4974389811029305,0.4177512472554096
21,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,49f2eec8b9bab2bdd8ffbb8ecabe558c0342d16be73b954412aac1a1e6ea588e,6.053375,6.567875,7.198751,7.295235000000001,11,18,7,21,32207,23994,3921,4028,2738,75,1020,2162,172,1300,1.1453759999999995,0.7273600000000009,0.575275134210291,0.534769259391081,0.4806044422041891,0.4741624592892468
22,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,23d20d68058cac340cf2b0dbef80e30938c93a7433ca3e3e9a3b5ca422cf1123,6.053375,6.700315,11.028659,7.248517999999999,8,30,8,17,32207,23957,3921,4233,2738,75,1020,3000,229,2456,4.975283999999999,0.5482029999999991,0.575275134210291,0.526661545148374,0.1205452583672528,0.4812427042031219
23,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,9fa223ed3de1f57e8bba08985f3523c9bc6da1356f21e6a179b4fab7b6b5df28,6.053375,6.859754,6.278303,10.777031,5,5,9,73,32207,28444,3921,5318,2738,75,1020,2814,240,1912,0.22492800000000024,3.917277,0.575275134210291,0.5263757011697575,0.5570189583140842,0.18506117008957332
24,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,a03d5a5c505d39772df19552daa7b83b513995edf5c6e6b73cf44c0ff7e0c6e3,6.053375,6.621416,8.73431,6.691858,4,0,10,0,32207,24133,3921,4345,2738,75,1020,2084,141,1127,2.6809350000000007,0.0704419999999999,0.575275134210291,0.5345508971073051,0.3462446801691961,0.5288089076252873
25,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,6ec5e63747c06cbeb1af3ba1437248add60ee0bfb1957f623b31e9d964597b7f,6.053375,6.482374,6.420776,8.863939,4,2,11,39,32207,17887,3921,3468,2738,75,1020,1608,73,665,0.3674010000000001,2.381565,0.575275134210291,0.5335149909312114,0.545372470267194,0.32345240168891864
26,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,fc1ac0c117ed561f6c5392e72a9982f7c8ca3e87ed22bc58e25d4face70c881a,6.053375,5.732247,7.321889,7.831295,4,6,12,11,32207,7780,3921,2173,2738,75,1020,713,56,217,1.2685139999999997,2.099048,0.575275134210291,0.5717427505495469,0.4701641220744519,0.3799352712240921
27,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,b626c299a35832ea4066f661b5f5b3b59f225babe499e142f4a38afea8828c48,6.053375,6.202268,6.799389,7.446416,3,0,13,0,32207,40376,3921,4966,2738,75,1020,3025,138,167,0.7460139999999997,1.244148,0.575275134210291,0.5749536646493334,0.5141041316309849,0.47479463009449696
28,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,efc673b0125b0e1639e91b1afec08a63b1da2d5508315544393a06a0caab8519,6.053375,6.137373999999999,6.3952300000000015,9.135893,3,7,14,26,32207,14754,3921,2822,2738,75,1020,1787,98,693,0.3418550000000007,2.998519,0.575275134210291,0.5511311453697479,0.5474654978831512,0.2772438081667781
29,26d38c5b70701404a360b6bbbb84869045cdc255c9de12899ead3640bd4381f9,2a26ef2e013fa7a7127876b68b36d79a7f03851d3747727495d8ea30f202af21,6.053375,6.389355,6.468929,7.761071,3,4,15,27,32207,5235,3921,1500,2738,75,1020,539,88,354,0.4155540000000002,1.3717160000000002,0.575275134210291,0.48911784569888794,0.5414215215017424,0.3531403960462467
30,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,1b8adf1c208ca6f2332682f2a3f2473a859d4425b5e4c233c88533d3e666c8aa,6.100128,6.95891,7.031864,11.106505,39,4,2,38,35674,14801,4754,3847,3037,300,2437,1016,244,1111,0.931736,4.147595,0.5809041595571592,0.4996356698958774,0.5061678183878177,0.10916146910464164
31,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,c448741d1c4a5aa7274031fd2e7ef6603703d3af373c2c8f3e18ab5852c65bb4,6.100128,6.966039,7.112825,9.937045,33,16,3,13,35674,18682,4754,4269,3037,300,2437,1691,387,1205,1.0126970000000002,2.9710059999999987,0.5809041595571592,0.5052700287821871,0.4995485538077106,0.2422197750615833
32,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,0183b5953a410b62f8b7d553c50b91f8f8ab63d8c2a76364867016dfd58bd088,6.100128,6.435958,7.452561999999999,8.872182,32,1,4,208,35674,10257,4754,2640,3037,300,2437,1203,350,829,1.3524339999999997,2.436224,0.5809041595571592,0.52160717437381,0.4715432494982926,0.29656042931039445
33,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,415c87aa6dbe4932b88e7775a56d9c1c9b82e8a3d9d19210e943d1611c181dbf,6.100128,6.503909999999999,7.290672,9.128792,31,1,5,86,35674,36521,4754,6506,3037,300,2437,2170,172,424,1.190544,2.6248820000000013,0.5809041595571592,0.5645518494642771,0.4849348089766223,0.3533129906855999
34,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,717c758e1c7f01e001105a2694f3885d7ebca5a7bb640d08a2c15fae49caf85f,6.100128,7.152972999999999,7.390069,10.280475,22,2,6,125,35674,32518,4754,7269,3037,300,2437,3088,569,1998,1.2899410000000011,3.127502,0.5809041595571592,0.5202315476146404,0.4767228503202396,0.263398187153166
36,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,b99aa5b0ce3abc784bfddb3cc742fd2d96f6295f4439f1b7fee6c1085343f12d,6.100128,6.479632,7.469539,7.620414999999999,17,12,8,8,35674,3609,4754,1234,3037,300,2437,274,101,375,1.3694110000000004,1.140783,0.5809041595571592,0.4660118152232717,0.4701339192253372,0.3487007614866919
37,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,ce67eb60df1647a2ae12aed0e5176eed2ef2a7d5aa5c88f7b96dd1ff5d3e90b3,6.100128,5.957612999999999,8.404433000000001,8.060363,17,6,9,8,35674,3214,4754,1113,3037,300,2437,273,151,329,2.3043050000000007,2.102750000000001,0.5809041595571592,0.5100372974531685,0.39097529806844006,0.2891847990385133
38,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,6d6b5cbd60bce8b12d3d7a555345c504f6198c529fdc2d1ffde347113c3e8420,6.100128,6.428668,9.035143,7.2209970000000006,16,0,10,0,35674,28774,4754,5088,3037,300,2437,3223,1473,3329,2.935015,0.7923290000000005,0.5809041595571592,0.5582982355091685,0.3356710763325144,0.4947389520538528
39,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,8291f3fa0a5586dd58031c394c678fdae244d38c4e533f13b101516473621690,6.100128,7.307158,7.0398130000000005,10.941822,16,1,11,103,35674,14104,4754,4234,3037,300,2437,1148,181,438,0.9396850000000008,3.634664,0.5809041595571592,0.4763401319123159,0.5055188327373522,0.1403431927311531
40,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,a662fba11a14a4d8b2b308fc53baa661a5572e6d0a764d56d9462a2ab6fc77b1,6.100128,5.987205,7.129531,10.566193,15,16,12,5,35674,11850,4754,2721,3037,300,2437,793,150,484,1.0294030000000003,4.578988,0.5809041595571592,0.5619140259628705,0.4981801146213746,0.12040197045489118
42,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,2923af80a0d1deb619f02999ccd9826aa5123c25c18d156b605828223383c972,6.100128,6.6788820000000015,8.334026,8.805228999999997,9,8,14,104,35674,25557,4754,6361,3037,300,2437,2074,1695,4981,2.233898,2.1263469999999978,0.5809041595571592,0.5499657562693862,0.3970482367918031,0.3788591973287516
43,164423104bdb322b09cd84bf5f6b26aa71918a01f9fa1fadf5ef5b54afe41ae0,1f793f17a954a80af8fd02258c325591c186ba95c0f897184a3775c96f319630,6.100128,5.936335,7.248750999999999,11.798447,7,0,15,0,35674,3418,4754,1062,3037,300,2437,412,149,959,1.1486229999999995,5.8621120000000015,0.5809041595571592,0.5088589354366352,0.4883886128786337,0.0
44,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,6f618fd5f0aea3f5a827ca825aa4bf1893d70e1008267f0674c993b538086e32,6.520093,6.390942,6.7659080000000005,7.673545,508,475,1,1,20709,13756,3761,2364,2557,44,1065,1839,43,1297,0.24581500000000034,1.2826030000000002,0.5349130596834891,0.5188494481944433,0.5144610571314328,0.40199934585626856
45,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,d02c8e668082c1899bceaa3570dab5199dbdddabf5dd9f39a3138d9c689c43db,6.520093,6.104168,6.75776,9.449553,102,110,2,2,20709,12704,3761,2307,2557,44,1065,1296,139,1177,0.2376670000000001,3.3453850000000003,0.5349130596834891,0.5426250158654127,0.5151422164680161,0.22257934555492345
46,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,ce3dac50c0d9c0f76af15e56575965a718aac892637cc9e362c13e6fcfdee962,6.520093,6.611615,9.386211,6.9005399999999995,88,28,3,11,20709,18251,3761,3338,2557,44,1065,2190,186,1390,2.866118,0.2889249999999999,0.5349130596834891,0.5204493487780759,0.2819325442458583,0.4958629520700236
47,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,f438a992949b7a096cc86e6ee2434e8c2fadb974cb7f55279148ff063ae0fe02,6.520093,6.792700999999999,6.618997,11.636053,81,266,4,2,20709,14440,3761,3540,2557,44,1065,1904,150,1813,0.0989040000000001,4.843352000000001,0.5349130596834891,0.5086221411560213,0.5267083557729919,0.029080322891168683
48,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,6d951f7228c4836b8facb6e8324fba707768e7a5f7b16d15f10e573f82ad92e4,6.520093,6.482419999999999,6.8236419999999995,7.089175,62,141,5,2,20709,18609,3761,3459,2557,44,1065,2089,51,636,0.3035489999999994,0.6067550000000006,0.5349130596834891,0.5333647435515371,0.5096281576079333,0.4819445577903064
50,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,eaf4e5930cf5ae9f287d3fc191f72ff47a24f37592be6bc67d79ec0a07f9667f,6.520093,6.760433,8.317779,7.393337,6,0,7,0,20709,10430,3761,2591,2557,44,1065,1109,164,925,1.7976859999999997,0.6329039999999999,0.5349130596834891,0.4919522166106723,0.3803315228611043,0.43507514435329625
51,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,7039126157864993963b5d64835e858efc684483632fad53a82c2264c7456c50,6.520093,6.9329410000000005,8.405758,7.21948,5,13,8,21,20709,30525,3761,5709,2557,44,1065,2507,105,1166,1.8856650000000004,0.28653899999999943,0.5349130596834891,0.5244192795275419,0.3724396545391441,0.5015945060589639
52,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,a4055a9c73f3e8da9cf9423bc7babc1142d4874b8e69b72c6db9a453194c7d76,6.520093,6.374933,6.7219,10.438417999999999,5,10,9,26,20709,13352,3761,2663,2557,44,1065,1512,141,1228,0.20180699999999965,4.063484999999998,0.5349130596834891,0.5274244289360651,0.5181373944401299,0.1320969464915415
53,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,043b5896cbfc838acfb6ba15cc25c709a97ec333b60157903bf5d3f4c88dd032,6.520093,6.562939,6.627077000000001,10.216968,5,7,10,6,20709,5375,3761,1648,2557,44,1065,655,26,300,0.10698400000000063,3.654029,0.5349130596834891,0.4792838293310298,0.5260366372631531,0.08222532438175624
54,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,7819da6a3bfe140a4fef681ae70df3187cac83994b944ccd76b1833c5840476b,6.520093,6.457311,6.694303,9.115953,4,16,11,11,20709,13728,3761,2940,2557,44,1065,1209,87,882,0.17420999999999953,2.6586419999999995,0.5349130596834891,0.5261493839611965,0.5204394692078342,0.28341143671483643
55,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,bcd76d572ae204216a9c304e17329bbf19da12a4bf292916cb90f28c7138a837,6.520093,6.487706,7.043624,7.699584,2,2,12,93,20709,22826,3761,3830,2557,44,1065,2553,177,997,0.5235310000000002,1.2118779999999996,0.5349130596834891,0.5385934315131709,0.4911090409033104,0.4361488969608076
56,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,7ce2cf5622dc0a568a6d5366672e438b10cd6f3a5d73d5dc4621ac052a698d25,6.520093,6.968389,6.860593,10.273911,2,2,13,92,20709,24835,3761,5043,2557,44,1065,2279,164,2004,0.3404999999999996,3.3055220000000003,0.5349130596834891,0.5147057196368803,0.5065290581401419,0.2276231022493656
57,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,e85af6baabd2108fecdab37886de47af3149fa7b5ba97aaa80fc18b14f70b287,6.520093,6.5204330000000015,6.7505880000000005,10.685284,2,9,14,31,20709,16335,3761,3396,2557,44,1065,1283,162,1006,0.23049500000000034,4.164850999999999,0.5349130596834891,0.5291336688011582,0.5157415985082,0.13846867135700425
58,683c0ced3e56d97d7cf876c40421bd1098ef96c435d01bad3bf549122c6be206,a81a5033f07090f6ccd38783b8e4557e6a6d5c10c9f0bab6650363f6871c2a81,6.520093,6.4719,6.741358,8.852799000000003,1,1,15,114,20709,24687,3761,4249,2557,44,1065,2176,148,1319,0.22126499999999985,2.3808990000000008,0.5349130596834891,0.545500846748734,0.5165127176779852,0.3424059936124457
59,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,a36ef1c5b5b3e9cd9bc06189631edd7debaceec0cbc7e810f1b665d61ef4d628,6.673828,6.388505,7.373234,7.909391999999999,91,36,1,10,29977,13903,5117,2871,2884,132,1334,1609,92,1498,0.6994059999999998,1.5208869999999992,0.5391329363952752,0.530661035429858,0.482655189758858,0.39574431898574397
60,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,cf03eb816627ed17b4fc2fa53b8f4116727290d2f659f979bbb94260fc0c8341,6.673828,6.630203999999999,6.837377,8.637756,74,12,2,6,29977,9141,5117,2547,2884,132,1334,1120,44,281,0.16354899999999972,2.0075520000000004,0.5391329363952752,0.5023676981491448,0.5260586198327664,0.31609900453585
61,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,4b9b059b67d31e0535c70a17725f5055092edb2d2b2e2e6a517c22f2ac6ebf94,6.673828,6.718723,8.788505,7.265211,60,18,3,15,29977,19465,5117,4103,2884,132,1334,2570,129,898,2.1146770000000004,0.5464880000000001,0.5391329363952752,0.5233920056870319,0.3634335239701276,0.4778732067609746
62,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,cd7cb0cdbf50c262e9c425318f63c1066c0cbfee248df3a06dc966bdefee37ce,6.673828,6.828187,10.4477,7.2584490000000015,51,9,4,29,29977,28979,5117,5748,2884,132,1334,2562,115,1102,3.773871999999999,0.4302620000000008,0.5391329363952752,0.5330663758015736,0.21261165580698727,0.4988664823943255
63,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,7398c72f590664801963f6b76daea213862a2fb982315b67a7c955119c29b233,6.673828,6.520107,6.914202,8.692847,45,14,5,4,29977,4730,5117,1609,2884,132,1334,673,15,152,0.2403740000000001,2.17274,0.5391329363952752,0.4816399337088416,0.5198896586459604,0.2617136910919575
64,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,a4f7928de8d4469ee7a1d73eaa8f0372141b5fc9939bad383e2d48345c63edac,6.673828,6.701776,10.042485000000001,7.003945,38,17,6,21,29977,25934,5117,4584,2884,132,1334,2671,168,1271,3.3686570000000007,0.3021690000000001,0.5391329363952752,0.5309565088455213,0.25087469603266044,0.506329321479947
65,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,6453b39f54d5571d69cbb449c6a42771cf14dacf75fa3b8974a68029abecd076,6.673828,2.140325,9.733099000000001,9.167913,28,3,7,127,29977,18308,5117,3475,2884,132,1334,2016,476,2474,3.0592710000000007,7.0275880000000015,0.5391329363952752,0.8662864649316413,0.27939104021118405,0.29496755219252657
66,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,b0e9137165a7b538276c987d02ccbf4300259594232f6dc512cc55a5c2f1ce72,6.673828,6.3559730000000005,7.959475,7.139760000000001,22,21,8,1,29977,3654,5117,1200,2884,132,1334,366,28,112,1.285647,0.7837870000000002,0.5391329363952752,0.4761620629575534,0.4341250282642212,0.3966530436311175
67,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,14ee7e3544ee93ffbb51516de098c572e476c0e66abecb073c2e99672c542478,6.673828,6.956153,11.260436,7.2927300000000015,22,15,9,17,29977,20570,5117,4450,2884,132,1334,2602,160,1118,4.586608,0.3365770000000011,0.5391329363952752,0.5085211578119408,0.13167887373898496,0.4806774702089066
68,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,188d9ed3b08eef71b9ffa3b0f3add738dea8c337a432dfc25c04ddda508ecf90,6.673828,6.825788,7.506760000000001,7.4844050000000015,18,14,10,24,29977,28401,5117,5445,2884,132,1334,2870,161,1259,0.8329320000000004,0.6586170000000005,0.5391329363952752,0.5303596175553501,0.4717005605257124,0.477385556253981
69,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,ad9960c6c15d56be02beacc8625de948a8372b138acad9b104cd6598d27e9fe2,6.673828,3.887343,7.227547,10.336964,18,14,11,16,29977,25880,5117,4223,2884,132,1334,2141,401,1742,0.5537190000000001,6.4496210000000005,0.5391329363952752,0.7452141411773467,0.4945431593038869,0.20198284318623927
70,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,c603f2bbf01df46940cbbd803d654359ecf9d7db988110d2be4016fb06d70d0e,6.673828,6.684231,8.988341,7.296786999999999,15,18,12,21,29977,13439,5117,3025,2884,132,1334,1931,182,1386,2.3145130000000003,0.6125559999999997,0.5391329363952752,0.5083624286029146,0.34599188344773624,0.4548924299398101
71,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,b6d5b34c9cc3ca83ce02f1897dc558d330f433de32759de9fc7c8286aa80e521,6.673828,6.91126,7.617025,7.587234,15,30,13,1,29977,7214,5117,2300,2884,132,1334,852,125,376,0.9431969999999996,0.6759739999999992,0.5391329363952752,0.4704129903509395,0.462611026775461,0.4079006984100576
72,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,1fc2c355be603a11f86c157be3188598158f256689323bc19b7b3cf500a2cd4c,6.673828,4.219382,12.022923,7.432213000000001,13,0,14,0,29977,20812,5117,2766,2884,132,1334,1659,532,994,5.349094999999998,3.2128310000000004,0.5391329363952752,0.7072417024914861,0.04603480435249747,0.4363781969784355
73,89d7ff64dd02f998359f975be276119dd307c978b5ce78893dd266f7ce828d3a,cecca4d455c2dd7a32d0596552870e7661e4f64b570a5233032a52eeace1c9ae,6.673828,6.510146,9.225889,7.1209820000000015,9,3,15,66,29977,20743,5117,3405,2884,132,1334,2543,117,1695,2.552061,0.6108360000000008,0.5391329363952752,0.5301488891241168,0.3250343934851664,0.4781942886151149
74,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,ccade868f0a935adf7aa03b7324f6df51c8001e72ae4c81c5a049153ef4b7028,6.390674,6.959242999999999,9.75429,7.21743,25,6,1,26,21010,27989,4160,5921,2521,72,543,2692,155,804,3.3636159999999995,0.2581870000000013,0.5509752744075016,0.5243182054554183,0.2570245063518156,0.5038477809156322
75,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,9b70895391bc88756a4a728bdc2ee7608bfd458147ef6ed3b07f0089aa850fbd,6.390674,6.3793190000000015,7.798909,7.0581130000000005,22,14,2,7,21010,9777,4160,2087,2521,72,543,1009,69,625,1.4082350000000003,0.6787939999999999,0.5509752744075016,0.5121089485324246,0.4333941251780345,0.4499300860858517
76,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,7f75b8b253a9bdd217d894e7b01aef0542aeabb5e5f801dcedf0567f8b59c23c,6.390674,5.911899,7.130675999999999,7.018464,21,17,3,2,21010,1461,4160,572,2521,72,543,184,30,98,0.7400019999999996,1.1065649999999998,0.5509752744075016,0.4631836535956427,0.4900222440696471,0.3339130194153539
77,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,1b17ea1cc49273f0bcaef22012cf4542983f8a94b33fa3df2e9543085419ab5c,6.390674,6.554744,11.299366000000001,6.9298839999999995,17,0,4,0,21010,33912,4160,5270,2521,72,543,2820,197,1086,4.908692000000001,0.3751399999999992,0.5509752744075016,0.5501202475655815,0.09880672476563328,0.5202685989753085
78,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,be8b87940935489402e5e6662a9a97e7e805acf4d86966013c9e7d3c21373113,6.390674,7.102413,9.389553999999999,7.707265,14,1,5,243,21010,13345,4160,3665,2521,72,543,1597,278,1416,2.998879999999999,0.6048519999999993,0.5509752744075016,0.4845002746211631,0.29137885636730915,0.4323511698808484
79,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,b561ada78c5753a901eb61d39d36f3f7142391721385f3b15b82f8939f3d2047,6.390674,5.523067,6.994346000000001,6.561050999999999,11,2,6,1,21010,695,4160,313,2521,72,543,58,5,7,0.6036720000000013,1.037983999999999,0.5509752744075016,0.4533324998762446,0.501385702488348,0.3168562038002154
81,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,09b560be15dad12aeaa8e49a27aecdab5633493f2c5dcdb95579e680415845cf,6.390674,6.489466999999999,7.749223,7.4792320000000005,9,5,8,25,21010,4253,4160,1458,2521,72,543,603,117,378,1.358549,0.9897650000000012,0.5509752744075016,0.47749152361654207,0.4376597955930582,0.3794140046632826
82,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,39430f804a3470b647161449b1b66158b5659d34600de1af2238d7bd87b0b6b0,6.390674,6.425232,7.292633,7.156169,7,5,9,47,21010,20336,4160,3594,2521,72,543,2030,167,969,0.9019590000000006,0.730937,0.5509752744075016,0.5402652247548149,0.4764411864253394,0.4786642253899589
83,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,80b065906dd07daaf30bdd93e300f5740954ff26dc8820abdd1ba9e12ea6ca9e,6.390674,5.5146690000000005,5.51167,10.318437,5,3,10,1,21010,166,4160,119,2521,72,543,15,4,7,-0.8790040000000001,4.803767999999999,0.5509752744075016,0.3319818320711732,0.6211577270463854,0.0
84,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,5e452af62d82444577a3ea9f7869f4c9482530e624a3fbff218ef3b7e2c6fde9,6.390674,6.574064,9.413453,6.973372,4,0,11,0,21010,1777,4160,789,2521,72,543,178,19,69,3.0227790000000008,0.3993080000000005,0.5509752744075016,0.4187085530283841,0.28915198789121804,0.37441962895144415
85,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,385c5c9abcaead084c45889c25fc3bcb808c5d559f47c799650368f8859e3550,6.390674,5.613446,7.1510229999999995,6.82861,4,0,12,0,21010,146,4160,107,2521,72,543,9,0,0,0.7603489999999997,1.2151640000000006,0.5509752744075016,0.2958824706672379,0.4883209219959535,0.0
86,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,829ca93441be8cc60f117f58457f26f65a8192fe01d6e6f7de78b363358457f9,6.390674,6.925253,7.0435490000000005,8.343116,4,7,13,13,21010,4022,4160,1561,2521,72,543,517,136,453,0.6528750000000008,1.4178630000000003,0.5509752744075016,0.440432671099461,0.4972916633608598,0.2960845052180677
87,f55cda3694d94cdf044728e39c52eb0fa3653b2b59218ffcd3e74d0ec1e7d458,b1ab073306129cf4b827c3e6127304d72aacea4e27efe035735ff6d28378e61a,6.390674,6.714017999999999,7.574702999999999,7.489576,3,2,14,42,21010,5964,4160,1936,2521,72,543,648,126,344,1.1840289999999998,0.7755580000000002,0.5509752744075016,0.4765021007515564,0.4525709518430146,0.4031177422121391
88,f73915331c2f62eaad80e2d18320956689c2c4ba09252a60763694b58f0e5369,a9f584687294384dee5cb271e3566a8100e288c44f1466a0dc00b44202e30ec0,6.264196,6.815502,6.8735740000000005,11.751402,135,138,1,1,39826,9451,5088,2597,2758,185,1895,954,99,648,0.6093780000000004,4.9359,0.5712604615115968,0.4872213960195253,0.5228400150231355,0.0
89,f73915331c2f62eaad80e2d18320956689c2c4ba09252a60763694b58f0e5369,95c3c6f39dd10b8f4f338fc313ca4e4ce2c3331d4c270cea2c88f81dee4cbe74,6.264196,6.6188600000000015,8.0107,8.349406,114,26,2,13,39826,31203,5088,5603,2758,185,1895,1882,884,2908,1.7465039999999998,1.7305459999999997,0.5712604615115968,0.5482091159434864,0.4294369003244849,0.4077863283718913
90,f73915331c2f62eaad80e2d18320956689c2c4ba09252a60763694b58f0e5369,d11f75da554d5738beb9fdefe172047add5056462e16bb075fe98d11b79f40b2,6.264196,5.978882,7.4484210000000015,11.317352,76,17,3,25,39826,28507,5088,3552,2758,185,1895,2855,611,2570,1.1842250000000003,5.33847,0.5712604615115968,0.5764124544149377,0.4761411528053132,0.07210266008967997
